BQ-2,BQ-1,CPU-Pending,CPU-Running,CPU-PL,GPU-Pending,GPU-Running,GPU-PL,,BQ1-CPU,BQ1-GPU,BQ2-CPU,BQ2-GPU,BQ1-Defer,BQ2-Defer,
,,,2,1,,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,1,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,1,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,1,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,1,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,2,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,2,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,2,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,2,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,1,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,1,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,1,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,1,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,2,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,2,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,2,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,1,2,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,,,,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,1,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,1,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,1,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,1,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,2,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,2,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,2,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,2,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,1,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,1,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,1,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,1,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,2,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,2,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,2,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,2,2,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,,,,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,1,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,1,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,1,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,1,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,2,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,2,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,2,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,2,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,1,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,1,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,1,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,1,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,2,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,2,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,2,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,,2,3,2,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,,,,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,1,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,1,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,1,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,1,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,2,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,2,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,2,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,2,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,1,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,1,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,1,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,1,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,2,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,2,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,2,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,0,2,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,,,,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,1,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,1,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,1,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,1,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,2,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,2,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,2,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,2,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,1,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,1,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,1,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,1,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,2,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,2,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,2,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,1,2,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,,,,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,1,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,1,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,1,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,1,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,2,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,2,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,2,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,2,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,1,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,1,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,1,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,1,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,2,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,2,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,2,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,2,2,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,,,,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,1,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,1,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,1,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,1,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,2,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,2,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,2,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,2,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,1,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,1,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,1,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,1,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,2,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,2,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,2,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,1,2,3,2,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,,,,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,1,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,1,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,1,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,1,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,2,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,2,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,2,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,2,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,1,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,1,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,1,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,1,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,2,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,2,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,2,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,0,2,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,,,,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,1,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,1,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,1,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,1,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,2,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,2,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,2,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,2,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,1,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,1,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,1,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,1,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,2,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,2,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,2,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,1,2,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,,,,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,1,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,1,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,1,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,1,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,2,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,2,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,2,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,2,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,1,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,1,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,1,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,1,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,2,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,2,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,2,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,2,2,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,,,,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,1,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,1,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,1,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,1,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,2,1,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,2,1,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,2,1,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,2,1,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,1,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,1,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,1,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,1,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,2,2,0,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,2,2,1,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,2,2,2,,0.000,0.000,0.000,0.000,0.000,0.000,
,,2,2,3,2,2,3,,0.000,0.000,0.000,0.000,0.000,0.000,
,1,,,,,,,,-0.984,-0.999,-0.500,-0.502,-1.192,-0.500,-0.50
,1,,,,,1,0,,-0.957,-0.889,-0.600,-0.700,0.200,-0.700,0.20
,1,,,,,1,1,,-1.016,-0.774,-0.500,-0.500,-1.188,-0.500,-0.50
,1,,,,,1,2,,-1.064,-0.884,-0.501,-0.500,-1.186,-0.500,-0.50
,1,,,,,1,3,,-1.014,-0.911,-0.503,-0.699,-1.192,-0.500,-0.50
,1,,,,1,1,0,,-0.985,-0.600,-0.500,-0.600,0.200,-0.599,0.20
,1,,,,1,1,1,,-0.979,-0.500,-0.503,-0.500,-1.186,-0.500,-0.50
,1,,,,1,1,2,,-1.057,-0.500,-0.503,-0.502,-1.186,-0.500,-0.50
,1,,,,1,1,3,,-1.115,-0.500,-0.500,-0.500,-2.770,-0.500,-0.50
,1,,,,2,1,0,,-1.004,-0.501,-0.500,-0.502,-1.186,-0.500,-0.50
,1,,,,2,1,1,,-0.964,-0.500,-0.501,-0.500,-1.186,-0.500,-0.50
,1,,,,2,1,2,,-0.984,-0.500,-0.604,-0.600,0.200,-0.600,0.20
,1,,,,2,1,3,,-1.000,-0.500,-0.500,-0.500,-5.938,-0.500,-0.50
,1,,,,,2,0,,-1.001,-1.019,-0.500,-0.500,-1.186,-0.500,-0.50
,1,,,,,2,1,,-0.950,-0.788,-0.603,-0.600,0.200,-0.500,0.20
,1,,,,,2,2,,-1.078,-1.130,-0.602,-0.603,0.200,-0.897,0.20
,1,,,,,2,3,,-0.999,-0.919,-0.798,-0.601,0.198,-0.897,0.20
,1,,,,1,2,0,,-1.000,-0.897,-0.798,-0.502,-1.186,-0.500,-0.50
,1,,,,1,2,1,,-0.953,-0.896,-0.701,-0.700,-2.770,-0.703,-0.70
,1,,,,1,2,2,,-1.022,-0.504,-0.599,-0.502,-1.186,-0.500,-0.50
,1,,,,1,2,3,,-1.230,-0.599,-0.500,-0.599,-12.274,-0.500,-0.50
,1,,,,2,2,0,,-0.985,-0.501,-0.500,-0.501,-1.186,-0.500,-0.50
,1,,,,2,2,1,,4.358,-0.600,-0.599,-0.600,0.200,-0.600,4.36
,1,,,,2,2,2,,0.091,-0.603,-0.600,-0.600,0.200,-0.599,0.20
,1,,,,2,2,3,,-0.955,-0.500,-0.500,-0.501,-2.770,-0.500,-0.50
,1,,1,0,,,,,-0.950,-0.941,-0.600,-0.600,0.200,-0.600,0.20
,1,,1,0,,1,0,,-0.994,-0.738,-0.501,-0.501,-1.192,-0.500,-0.50
,1,,1,0,,1,1,,-0.970,-0.780,-0.500,-0.500,-1.188,-0.500,-0.50
,1,,1,0,,1,2,,-1.024,-0.931,-0.504,-0.500,-1.192,-0.500,-0.50
,1,,1,0,,1,3,,-1.030,-0.796,-0.500,-0.599,-1.186,-0.500,-0.50
,1,,1,0,1,1,0,,-1.004,-0.896,-0.797,-0.502,-5.938,-0.500,-0.50
,1,,1,0,1,1,1,,-1.015,-0.500,-0.792,-0.500,0.200,-0.500,0.20
,1,,1,0,1,1,2,,-1.035,-0.500,-0.500,-0.502,-1.192,-0.500,-0.50
,1,,1,0,1,1,3,,-1.031,-0.500,-0.500,-0.500,-2.770,-0.500,-0.50
,1,,1,0,2,1,0,,-1.004,-0.501,-0.501,-0.500,-1.188,-0.500,-0.50
,1,,1,0,2,1,1,,-0.986,-0.603,-0.500,-0.501,-1.186,-0.500,-0.50
,1,,1,0,2,1,2,,-1.004,-0.500,-0.500,-0.500,-1.186,-0.500,-0.50
,1,,1,0,2,1,3,,-0.941,-0.500,-0.600,-0.501,-2.772,-0.500,-0.50
,1,,1,0,,2,0,,-1.821,-0.751,-0.500,-0.500,-1.186,-0.500,-0.50
,1,,1,0,,2,1,,-1.023,-0.955,-0.798,-0.896,-1.188,-0.500,-0.50
,1,,1,0,,2,2,,-1.010,-0.862,-0.500,-0.600,0.002,-0.600,0.00
,1,,1,0,,2,3,,-0.988,-0.423,-0.600,-0.600,0.200,-0.600,0.20
,1,,1,0,1,2,0,,-1.034,-0.599,-0.500,-0.500,-1.186,-0.500,-0.50
,1,,1,0,1,2,1,,-0.980,-0.600,-0.600,-0.500,-1.188,-0.500,-0.50
,1,,1,0,1,2,2,,-1.000,-0.500,-0.500,-0.501,-1.186,-0.500,-0.50
,1,,1,0,1,2,3,,-0.970,-0.500,-0.599,-0.501,-1.186,-0.500,-0.50
,1,,1,0,2,2,0,,-1.000,-0.500,-0.500,-0.500,-1.186,-0.500,-0.50
,1,,1,0,2,2,1,,-1.019,-0.500,-0.500,-0.500,-1.188,-0.500,-0.50
,1,,1,0,2,2,2,,-2.571,-0.600,-0.604,-0.502,-1.188,-0.500,-0.50
,1,,1,0,2,2,3,,-1.020,-0.501,-0.599,-0.501,0.200,-0.600,0.20
,1,,1,1,,,,,-1.021,-0.941,-0.797,-0.500,-5.938,-0.500,-0.50
,1,,1,1,,1,0,,-0.959,-0.905,-0.701,-0.700,-1.188,-0.700,-0.70
,1,,1,1,,1,1,,-1.015,4.966,-0.900,0.000,-0.099,-0.900,4.97
,1,,1,1,,1,2,,-1.050,4.959,0.000,0.000,-0.099,-0.891,4.96
,1,,1,1,,1,3,,-1.010,4.976,0.000,0.000,-0.099,-0.900,4.98
,1,,1,1,1,1,0,,-1.029,-0.891,-0.792,-0.693,0.200,0.000,0.20
,1,,1,1,1,1,1,,-1.096,-0.600,-0.792,-0.693,0.200,0.000,0.20
,1,,1,1,1,1,2,,-1.015,-0.891,-0.600,-0.693,0.200,0.000,0.20
,1,,1,1,1,1,3,,-1.051,-0.891,-0.792,-0.693,0.200,0.000,0.20
,1,,1,1,2,1,0,,-0.169,-0.891,-0.602,-0.693,0.200,0.000,0.20
,1,,1,1,2,1,1,,-1.283,-0.891,-0.792,-0.693,0.200,0.000,0.20
,1,,1,1,2,1,2,,-0.226,-0.891,-0.602,-0.601,0.200,0.000,0.20
,1,,1,1,2,1,3,,-1.026,-0.603,-0.602,-0.693,0.200,0.000,0.20
,1,,1,1,,2,0,,-1.016,-1.533,-0.500,-0.501,0.002,-0.500,0.00
,1,,1,1,,2,1,,-1.020,4.959,-0.900,-0.900,-0.100,-0.900,4.96
,1,,1,1,,2,2,,-1.028,4.960,-0.900,-0.900,-0.100,-0.900,4.96
,1,,1,1,,2,3,,0.153,4.970,-0.891,-0.900,-0.100,-0.900,4.97
